start_image_path,end_image_path,text-representation_start-position,text-representation_end-position,start_image_path_v2,end_image_path_v2,q1-ans,q1-mcq-options,q2-ans_red,q2-mcq-options_red,q2-ans_green,q2-mcq-options_green,q3-ans_red-green,q3-ans_green-red,q4-ans,q5-ans_red-left_start-position,q5-ans_red-right_start-position,q5-ans_green-left_start-position,q5-ans_green-right_start-position,q5-ans_red-left_end-position,q5-ans_red-right_end-position,q5-ans_green-left_end-position,q5-ans_green-right_end-position,q6-ans_left-greater_start-position,q6-ans_left-lower_start-position,q6-ans_right-greater_start-position,q6-ans_right-lower_start-position,q6-ans_left-greater_end-position,q6-ans_left-lower_end-position,q6-ans_right-greater_end-position,q6-ans_right-lower_end-position,q7-ans,q8-ans_left_start-position,q8-ans_right_start-position,q8-ans_left_end-position,q8-ans_right_end-position,q9-ans_green_start-position,q9-ans_red_start-position,q9-ans_green_end-position,q9-ans_red_end-position,q10-ans_start-position,q10-ans_end-position,q11-ans_start-position,q11-ans_end-position,q12-ans_green-first_start-position,q12-ans_red-first_start-position,q12-ans_green-last_start-position,q12-ans_red-last_start-position,q12-ans_green-first_end-position,q12-ans_red-first_end-position,q12-ans_green-last_end-position,q12-ans_red-last_end-position,q13-ans_green_start-position,q13-ans_red_start-position,q13-ans_green_end-position,q13-ans_red_end-position
images/1453/checker_move_start.jpg,images/1453/checker_move_end.jpg,1;1;1;2;0;2;1;2;1;1;1;1;1;1,1;0;1;2;1;2;1;2;1;1;1;1;1;1,images/1453/checker_move_start_v2.jpg,images/1453/checker_move_end_v2.jpg,13,"[13, 8, 12, 16]",3,"[10, 2, 3, 4]",10,"[9, 11, 10, 3]",False,True,green,1,2,3,7,0,3,1,9,False,True,True,False,False,True,True,False,False,4,9,1,12,1,3,2,3,"['red', 'red']","['green', 'green']",4,1,0,3,13,7,0,3,13,7,"[0, 1, 2, 6, 8, 9, 10, 11, 12, 13]","[3, 5, 7]","[0, 2, 4, 6, 8, 9, 10, 11, 12, 13]","[3, 5, 7]"
images/0383/checker_move_start.jpg,images/0383/checker_move_end.jpg,1;1;1;1;1;1;2;0;2;1;2;1;2;1;2;1;1,1;1;1;1;0;1;2;1;2;1;2;1;2;1;2;1;1,images/0383/checker_move_start_v2.jpg,images/0383/checker_move_end_v2.jpg,16,"[12, 16, 14, 18]",5,"[11, 6, 4, 5]",11,"[5, 12, 10, 11]",False,True,green,1,4,6,5,0,5,4,7,False,True,True,False,False,True,True,False,False,7,9,4,12,3,5,4,5,"['red', 'red']","['green', 'green']",7,4,0,6,16,14,0,6,16,14,"[0, 1, 2, 3, 4, 5, 9, 11, 13, 15, 16]","[6, 8, 10, 12, 14]","[0, 1, 2, 3, 5, 7, 9, 11, 13, 15, 16]","[6, 8, 10, 12, 14]"
images/1395/checker_move_start.jpg,images/1395/checker_move_end.jpg,2;1;2;1;2;1;2;1;0;1;2;1;2;1;2;2;2,2;1;2;1;2;1;2;1;2;1;0;1;2;1;2;2;2,images/1395/checker_move_start_v2.jpg,images/1395/checker_move_end_v2.jpg,16,"[16, 11, 15, 18]",9,"[9, 8, 7, 10]",7,"[8, 9, 6, 7]",True,False,red,4,5,4,3,5,4,5,2,False,False,False,False,True,False,False,True,False,8,8,10,6,7,5,7,5,"['green', 'green']","['green', 'green']",8,10,1,0,13,16,1,0,13,16,"[1, 3, 5, 7, 9, 11, 13]","[0, 2, 4, 6, 10, 12, 14, 15, 16]","[1, 3, 5, 7, 9, 11, 13]","[0, 2, 4, 6, 8, 12, 14, 15, 16]"
images/1054/checker_move_start.jpg,images/1054/checker_move_end.jpg,1;1;1;1;2;0;2;1;1;1;1;1;1;1,1;1;2;1;2;0;1;1;1;1;1;1;1;1,images/1054/checker_move_start_v2.jpg,images/1054/checker_move_end_v2.jpg,13,"[9, 13, 12, 14]",2,"[2, 1, 11, 3]",11,"[12, 2, 11, 10]",False,True,green,1,1,4,7,2,0,3,8,False,True,True,False,False,True,True,False,False,5,8,5,8,0,2,1,2,"['red', 'red']","['red', 'green']",5,5,0,4,13,6,0,2,13,4,"[0, 1, 2, 3, 7, 8, 9, 10, 11, 12, 13]","[4, 6]","[0, 1, 3, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 4]"
images/0755/checker_move_start.jpg,images/0755/checker_move_end.jpg,2;1;2;1;2;1;2;0;2;1;2;1;2;2;2;2,2;2;2;1;0;1;2;1;2;1;2;1;2;2;2;2,images/0755/checker_move_start_v2.jpg,images/0755/checker_move_end_v2.jpg,15,"[15, 19, 14, 16]",10,"[5, 9, 10, 11]",5,"[5, 6, 10, 4]",True,False,red,4,6,3,2,3,7,1,4,False,True,True,False,False,True,True,False,False,7,8,4,11,5,5,5,3,"['red', 'red']","['green', 'green']",7,4,1,0,11,15,3,0,11,15,"[1, 3, 5, 9, 11]","[0, 2, 4, 6, 8, 10, 12, 13, 14, 15]","[3, 5, 7, 9, 11]","[0, 1, 2, 6, 8, 10, 12, 13, 14, 15]"
images/0324/checker_move_start.jpg,images/0324/checker_move_end.jpg,1;1;1;1;2;1;0;1;2;1;2;2,1;1;1;1;2;1;2;1;0;1;2;2,images/0324/checker_move_start_v2.jpg,images/0324/checker_move_end_v2.jpg,11,"[11, 10, 8, 7]",4,"[7, 3, 5, 4]",7,"[4, 8, 6, 7]",False,True,green,1,3,5,2,2,2,6,1,True,False,False,True,True,False,False,True,False,6,5,8,3,3,2,3,2,"['green', 'green']","['green', 'green']",6,8,0,4,9,11,0,4,9,11,"[0, 1, 2, 3, 5, 7, 9]","[4, 8, 10, 11]","[0, 1, 2, 3, 5, 7, 9]","[4, 6, 10, 11]"
images/1623/checker_move_start.jpg,images/1623/checker_move_end.jpg,1;1;2;1;0;1;2;1;2;1;2;1;2;1;2;1;2;1;1,1;1;2;1;2;1;2;1;0;1;2;1;2;1;2;1;2;1;1,images/1623/checker_move_start_v2.jpg,images/1623/checker_move_end_v2.jpg,18,"[16, 17, 15, 18]",7,"[6, 8, 11, 7]",11,"[7, 11, 12, 10]",False,True,green,1,6,3,8,3,4,5,6,False,True,True,False,False,True,True,False,False,4,14,8,10,7,7,7,7,"['green', 'green']","['green', 'green']",4,8,0,2,18,16,0,2,18,16,"[0, 1, 3, 5, 7, 9, 11, 13, 15, 17, 18]","[2, 6, 8, 10, 12, 14, 16]","[0, 1, 3, 5, 7, 9, 11, 13, 15, 17, 18]","[2, 4, 6, 10, 12, 14, 16]"
images/0787/checker_move_start.jpg,images/0787/checker_move_end.jpg,1;1;1;1;1;1;2;1;2;0;2;2;2,1;1;1;1;2;1;2;1;0;1;2;2;2,images/0787/checker_move_start_v2.jpg,images/0787/checker_move_end_v2.jpg,12,"[12, 15, 10, 14]",5,"[4, 6, 7, 5]",7,"[6, 5, 8, 7]",False,True,green,2,3,7,0,2,3,6,1,True,False,False,True,True,False,False,True,False,9,3,8,4,1,1,3,2,"['red', 'red']","['green', 'green']",9,8,0,6,7,12,0,4,9,12,"[0, 1, 2, 3, 4, 5, 7]","[6, 8, 10, 11, 12]","[0, 1, 2, 3, 5, 7, 9]","[4, 6, 10, 11, 12]"
images/0368/checker_move_start.jpg,images/0368/checker_move_end.jpg,2;2;0;1;2;1;2;1;1;1;1;1;1;1,2;2;2;1;2;1;0;1;1;1;1;1;1;1,images/0368/checker_move_start_v2.jpg,images/0368/checker_move_end_v2.jpg,13,"[16, 13, 11, 12]",4,"[4, 9, 3, 5]",9,"[9, 8, 10, 4]",False,True,green,2,2,0,9,4,0,2,7,False,True,True,False,False,True,True,False,False,2,11,6,7,2,2,1,1,"['red', 'green']","['green', 'green']",2,6,3,0,13,6,3,0,13,4,"[3, 5, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 4, 6]","[3, 5, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 4]"
images/1819/checker_move_start.jpg,images/1819/checker_move_end.jpg,2;2;0;1;2;2;2;2;2;2,2;2;2;0;1;2;2;2;2;2,images/1819/checker_move_start_v2.jpg,images/1819/checker_move_end_v2.jpg,9,"[5, 12, 9, 8]",8,"[9, 7, 1, 8]",1,"[8, 2, 0, 1]",True,False,red,2,6,0,1,3,5,0,1,False,True,True,False,False,True,True,False,False,2,7,3,6,1,0,1,0,"['red', 'green']","['red', 'green']",2,3,3,0,3,9,4,0,4,9,[3],"[0, 1, 4, 5, 6, 7, 8, 9]",[4],"[0, 1, 2, 5, 6, 7, 8, 9]"
images/0069/checker_move_start.jpg,images/0069/checker_move_end.jpg,1;1;1;1;1;0;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;0;1;1;1;1;1,images/0069/checker_move_start_v2.jpg,images/0069/checker_move_end_v2.jpg,13,"[15, 11, 13, 12]",8,"[5, 8, 9, 7]",5,"[4, 5, 6, 8]",True,False,red,0,8,5,0,8,0,0,5,False,True,True,False,True,False,False,True,False,5,8,8,5,0,0,0,0,"['green', 'red']","['red', 'green']",5,8,0,6,4,13,9,0,13,7,"[0, 1, 2, 3, 4]","[6, 7, 8, 9, 10, 11, 12, 13]","[9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7]"
images/0857/checker_move_start.jpg,images/0857/checker_move_end.jpg,2;2;2;2;2;2;2;0;2;1;2;1;2;1;2;2;2;2,2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;0;2;2,images/0857/checker_move_start_v2.jpg,images/0857/checker_move_end_v2.jpg,17,"[20, 15, 12, 17]",14,"[3, 15, 13, 14]",3,"[4, 3, 14, 2]",True,False,red,7,7,0,3,12,2,3,0,False,True,True,False,True,False,False,True,False,7,10,15,2,3,2,3,2,"['red', 'red']","['red', 'red']",7,15,9,0,13,17,9,0,13,17,"[9, 11, 13]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 14, 15, 16, 17]","[9, 11, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 16, 17]"
images/1483/checker_move_start.jpg,images/1483/checker_move_end.jpg,1;1;1;1;1;1;1;1;1;1;1;2;0;2;1;2;1;1,1;1;1;1;1;1;1;1;1;0;1;2;1;2;1;2;1;1,images/1483/checker_move_start_v2.jpg,images/1483/checker_move_end_v2.jpg,17,"[15, 19, 17, 21]",3,"[14, 3, 2, 4]",14,"[15, 14, 3, 13]",False,True,green,1,2,11,3,0,3,9,5,True,False,False,True,True,False,False,True,False,12,5,9,8,1,3,2,3,"['red', 'red']","['green', 'green']",12,9,0,11,17,15,0,11,17,15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 17]","[11, 13, 15]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 16, 17]","[11, 13, 15]"
images/1555/checker_move_start.jpg,images/1555/checker_move_end.jpg,2;2;2;2;2;1;2;0;2;1;2;1;2;2;2,2;2;2;2;2;2;2;1;2;1;0;1;2;2;2,images/1555/checker_move_start_v2.jpg,images/1555/checker_move_end_v2.jpg,14,"[9, 10, 14, 16]",11,"[10, 11, 12, 3]",3,"[4, 3, 11, 2]",True,False,red,6,5,1,2,8,3,2,1,False,False,False,False,True,False,False,True,False,7,7,10,4,3,3,3,1,"['red', 'red']","['green', 'green']",7,10,5,0,11,14,7,0,11,14,"[5, 9, 11]","[0, 1, 2, 3, 4, 6, 8, 10, 12, 13, 14]","[7, 9, 11]","[0, 1, 2, 3, 4, 5, 6, 8, 12, 13, 14]"
images/1691/checker_move_start.jpg,images/1691/checker_move_end.jpg,1;2;1;2;1;2;1;0;1;2;1;2;1;2;1;2;2;2;2,1;2;1;2;1;2;1;2;1;2;1;0;1;2;1;2;2;2;2,images/1691/checker_move_start_v2.jpg,images/1691/checker_move_end_v2.jpg,18,"[21, 13, 18, 22]",10,"[9, 10, 11, 8]",8,"[9, 7, 8, 10]",True,False,red,3,7,4,4,5,5,6,2,False,True,True,False,True,False,False,True,False,7,11,11,7,7,6,7,6,"['green', 'green']","['green', 'green']",7,11,0,1,14,18,0,1,14,18,"[0, 2, 4, 6, 8, 10, 12, 14]","[1, 3, 5, 9, 11, 13, 15, 16, 17, 18]","[0, 2, 4, 6, 8, 10, 12, 14]","[1, 3, 5, 7, 9, 13, 15, 16, 17, 18]"
images/1474/checker_move_start.jpg,images/1474/checker_move_end.jpg,2;1;0;1;2;1;2;1;2;1;2;1;2;1;2,2;1;2;1;2;1;0;1;2;1;2;1;2;1;2,images/1474/checker_move_start_v2.jpg,images/1474/checker_move_end_v2.jpg,14,"[14, 15, 11, 17]",7,"[7, 6, 7, 8]",7,"[7, 7, 6, 8]",False,False,green,1,6,1,6,3,4,3,4,False,True,True,False,False,True,True,False,True,2,12,6,8,7,5,7,5,"['green', 'green']","['green', 'green']",2,6,1,0,13,14,1,0,13,14,"[1, 3, 5, 7, 9, 11, 13]","[0, 4, 6, 8, 10, 12, 14]","[1, 3, 5, 7, 9, 11, 13]","[0, 2, 4, 8, 10, 12, 14]"
images/1798/checker_move_start.jpg,images/1798/checker_move_end.jpg,1;1;2;1;2;1;2;1;2;1;2;1;2;0;2;2;2;2;2,1;1;2;1;2;1;2;1;2;0;2;1;2;1;2;2;2;2;2,images/1798/checker_move_start_v2.jpg,images/1798/checker_move_end_v2.jpg,18,"[18, 21, 22, 14]",11,"[11, 10, 12, 7]",7,"[7, 8, 11, 6]",True,False,red,6,5,7,0,4,7,5,2,True,False,False,True,False,False,False,False,False,13,5,9,9,5,5,5,6,"['red', 'red']","['red', 'red']",13,9,0,2,11,18,0,2,13,18,"[0, 1, 3, 5, 7, 9, 11]","[2, 4, 6, 8, 10, 12, 14, 15, 16, 17, 18]","[0, 1, 3, 5, 7, 11, 13]","[2, 4, 6, 8, 10, 12, 14, 15, 16, 17, 18]"
images/0478/checker_move_start.jpg,images/0478/checker_move_end.jpg,1;1;1;1;1;2;1;2;1;2;1;0;2;2;2;2;2,1;1;1;1;1;2;0;2;1;2;1;2;1;2;2;2;2,images/0478/checker_move_start_v2.jpg,images/0478/checker_move_end_v2.jpg,16,"[14, 16, 15, 18]",8,"[7, 8, 9, 8]",8,"[7, 8, 8, 9]",False,False,green,3,5,8,0,1,7,5,3,True,False,False,True,False,True,True,False,True,11,5,6,10,3,3,3,4,"['green', 'red']","['red', 'red']",11,6,0,5,10,16,0,5,12,16,"[0, 1, 2, 3, 4, 6, 8, 10]","[5, 7, 9, 12, 13, 14, 15, 16]","[0, 1, 2, 3, 4, 8, 10, 12]","[5, 7, 9, 11, 13, 14, 15, 16]"
images/0281/checker_move_start.jpg,images/0281/checker_move_end.jpg,1;2;1;2;1;2;0;2;1;2;2;2;2;2;2,0;2;1;2;1;2;1;2;1;2;2;2;2;2;2,images/0281/checker_move_start_v2.jpg,images/0281/checker_move_end_v2.jpg,14,"[9, 13, 14, 17]",10,"[4, 11, 10, 9]",4,"[10, 3, 5, 4]",True,False,red,3,7,3,1,0,10,0,4,False,True,True,False,False,True,True,False,False,6,8,0,14,3,4,4,3,"['red', 'red']",['red'],6,0,0,1,8,14,2,1,8,14,"[0, 2, 4, 8]","[1, 3, 5, 7, 9, 10, 11, 12, 13, 14]","[2, 4, 6, 8]","[1, 3, 5, 7, 9, 10, 11, 12, 13, 14]"
images/1647/checker_move_start.jpg,images/1647/checker_move_end.jpg,1;1;1;1;1;1;1;1;2;1;2;0;2;1;1;1;1;1;1,1;1;1;1;1;1;2;1;0;1;2;1;2;1;1;1;1;1;1,images/1647/checker_move_start_v2.jpg,images/1647/checker_move_end_v2.jpg,18,"[19, 22, 17, 18]",3,"[15, 4, 2, 3]",15,"[15, 3, 14, 16]",False,True,green,2,1,9,6,1,2,7,8,True,False,False,True,False,True,True,False,False,11,7,8,10,1,3,3,3,"['red', 'red']","['green', 'green']",11,8,0,8,18,12,0,6,18,12,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 13, 14, 15, 16, 17, 18]","[8, 10, 12]","[0, 1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 15, 16, 17, 18]","[6, 10, 12]"
images/1556/checker_move_start.jpg,images/1556/checker_move_end.jpg,1;1;1;1;1;0;1;2;2;2;2;2;2,1;1;1;1;1;2;0;2;1;2;2;2;2,images/1556/checker_move_start_v2.jpg,images/1556/checker_move_end_v2.jpg,12,"[13, 12, 14, 10]",6,"[6, 5, 6, 7]",6,"[7, 6, 6, 5]",False,False,green,0,6,5,1,1,5,5,1,False,True,True,False,False,False,False,False,True,5,7,6,6,0,0,1,2,"['green', 'green']","['red', 'red']",5,6,0,7,6,12,0,5,8,12,"[0, 1, 2, 3, 4, 6]","[7, 8, 9, 10, 11, 12]","[0, 1, 2, 3, 4, 8]","[5, 7, 9, 10, 11, 12]"
images/1729/checker_move_start.jpg,images/1729/checker_move_end.jpg,1;1;2;0;2;1;2;1;2;1;2;1;2;1;2;2;2;2;2,1;0;2;1;2;1;2;1;2;1;2;1;2;1;2;2;2;2;2,images/1729/checker_move_start_v2.jpg,images/1729/checker_move_end_v2.jpg,18,"[18, 14, 16, 20]",11,"[11, 12, 7, 10]",7,"[7, 8, 11, 6]",True,False,red,1,10,2,5,0,11,1,6,False,True,True,False,False,True,True,False,False,3,15,1,17,5,6,6,6,"['red', 'red']","['green', 'red']",3,1,0,2,13,18,0,2,13,18,"[0, 1, 5, 7, 9, 11, 13]","[2, 4, 6, 8, 10, 12, 14, 15, 16, 17, 18]","[0, 3, 5, 7, 9, 11, 13]","[2, 4, 6, 8, 10, 12, 14, 15, 16, 17, 18]"
images/0210/checker_move_start.jpg,images/0210/checker_move_end.jpg,1;2;1;2;1;2;1;2;1;2;1;2;1;0;1;2;1;1,1;2;1;2;1;2;1;2;0;2;1;2;1;2;1;1;1;1,images/0210/checker_move_start_v2.jpg,images/0210/checker_move_end_v2.jpg,17,"[12, 17, 19, 13]",7,"[8, 7, 10, 6]",10,"[9, 11, 10, 7]",False,True,green,6,1,7,3,4,3,4,6,True,False,False,True,False,True,True,False,False,13,4,8,9,7,7,5,7,"['green', 'green']","['red', 'red']",13,8,0,1,17,15,0,1,17,13,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 17]","[1, 3, 5, 7, 9, 11, 15]","[0, 2, 4, 6, 10, 12, 14, 15, 16, 17]","[1, 3, 5, 7, 9, 11, 13]"
images/0297/checker_move_start.jpg,images/0297/checker_move_end.jpg,1;1;2;1;2;1;0;1;2;1;1;1;1;1;1;1;1,1;0;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1,images/0297/checker_move_start_v2.jpg,images/0297/checker_move_end_v2.jpg,16,"[16, 11, 18, 19]",3,"[4, 2, 3, 13]",13,"[14, 3, 13, 12]",False,True,green,2,1,4,9,0,3,1,12,False,True,True,False,False,True,True,False,False,6,10,1,15,3,3,2,3,"['green', 'green']","['green', 'red']",6,1,0,2,16,8,0,2,16,6,"[0, 1, 3, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]","[2, 4, 8]","[0, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[2, 4, 6]"
images/1884/checker_move_start.jpg,images/1884/checker_move_end.jpg,2;2;2;1;0;2;2;2,2;2;2;2;0;1;2;2,images/1884/checker_move_start_v2.jpg,images/1884/checker_move_end_v2.jpg,7,"[7, 5, 10, 9]",6,"[6, 5, 1, 7]",1,"[1, 0, 6, 2]",True,False,red,3,3,1,0,4,2,0,1,True,False,False,True,True,False,False,True,False,4,3,4,3,1,0,1,0,"['green', 'red']","['red', 'green']",4,4,3,0,3,7,5,0,5,7,[3],"[0, 1, 2, 5, 6, 7]",[5],"[0, 1, 2, 3, 6, 7]"
images/1833/checker_move_start.jpg,images/1833/checker_move_end.jpg,2;2;2;2;1;2;1;0;2,2;2;2;2;2;2;1;0;1,images/1833/checker_move_start_v2.jpg,images/1833/checker_move_end_v2.jpg,8,"[8, 11, 6, 3]",6,"[6, 2, 5, 7]",2,"[1, 3, 2, 6]",True,False,red,5,1,2,0,6,0,1,1,True,False,False,True,True,False,False,True,False,7,1,7,1,2,1,0,0,"['green', 'red']","['green', 'green']",7,7,4,0,6,8,6,0,8,5,"[4, 6]","[0, 1, 2, 3, 5, 8]","[6, 8]","[0, 1, 2, 3, 4, 5]"
images/0651/checker_move_start.jpg,images/0651/checker_move_end.jpg,2;2;2;2;2;2;2;0;2;1;2;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;1;0;1;1;1;1;1;1,images/0651/checker_move_start_v2.jpg,images/0651/checker_move_end_v2.jpg,16,"[19, 12, 13, 16]",9,"[7, 9, 10, 8]",7,"[7, 9, 6, 8]",True,False,red,7,2,0,7,9,0,1,6,False,True,True,False,True,False,False,True,False,7,9,10,6,1,1,0,0,"['red', 'red']","['green', 'green']",7,10,9,0,16,10,9,0,16,8,"[9, 11, 12, 13, 14, 15, 16]","[0, 1, 2, 3, 4, 5, 6, 8, 10]","[9, 11, 12, 13, 14, 15, 16]","[0, 1, 2, 3, 4, 5, 6, 7, 8]"
images/1233/checker_move_start.jpg,images/1233/checker_move_end.jpg,1;1;1;1;1;1;1;2;1;2;0;2;2;2;2,1;1;1;1;1;2;1;2;1;0;1;2;2;2;2,images/1233/checker_move_start_v2.jpg,images/1233/checker_move_end_v2.jpg,14,"[10, 16, 14, 18]",6,"[5, 6, 7, 8]",8,"[7, 8, 6, 9]",False,True,green,2,4,8,0,2,4,7,1,True,False,False,True,True,False,False,True,False,10,4,9,5,1,1,3,2,"['red', 'red']","['green', 'green']",10,9,0,7,8,14,0,5,10,14,"[0, 1, 2, 3, 4, 5, 6, 8]","[7, 9, 11, 12, 13, 14]","[0, 1, 2, 3, 4, 6, 8, 10]","[5, 7, 11, 12, 13, 14]"
images/1502/checker_move_start.jpg,images/1502/checker_move_end.jpg,1;2;1;2;1;2;1;2;1;0;1;2;2;2;2;2;2;2,1;2;1;2;1;2;1;2;1;2;1;0;2;2;2;2;2;2,images/1502/checker_move_start_v2.jpg,images/1502/checker_move_end_v2.jpg,17,"[17, 19, 14, 16]",11,"[11, 12, 10, 6]",6,"[5, 7, 11, 6]",True,False,red,4,7,5,1,5,6,6,0,True,False,False,True,True,False,False,True,False,9,8,11,6,5,4,5,5,"['green', 'green']","['green', 'red']",9,11,0,1,10,17,0,1,10,17,"[0, 2, 4, 6, 8, 10]","[1, 3, 5, 7, 11, 12, 13, 14, 15, 16, 17]","[0, 2, 4, 6, 8, 10]","[1, 3, 5, 7, 9, 12, 13, 14, 15, 16, 17]"
images/1931/checker_move_start.jpg,images/1931/checker_move_end.jpg,1;1;1;1;1;0;2;1;2;1;1;1;1;1,1;1;1;1;2;0;2;1;1;1;1;1;1;1,images/1931/checker_move_start_v2.jpg,images/1931/checker_move_end_v2.jpg,13,"[15, 13, 14, 10]",2,"[11, 2, 1, 3]",11,"[12, 2, 11, 10]",False,True,green,0,2,5,6,1,1,4,7,False,True,True,False,False,True,True,False,False,5,8,5,8,1,2,0,2,"['green', 'red']","['red', 'red']",5,5,0,6,13,8,0,4,13,6,"[0, 1, 2, 3, 4, 7, 9, 10, 11, 12, 13]","[6, 8]","[0, 1, 2, 3, 7, 8, 9, 10, 11, 12, 13]","[4, 6]"
